,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_normalize,param_tol,params,split0_test_neg_mean_squared_error,split1_test_neg_mean_squared_error,split2_test_neg_mean_squared_error,split3_test_neg_mean_squared_error,split4_test_neg_mean_squared_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2
56,0.0021972179412841795,0.00027099119276746393,0.001601839065551758,0.0001703106936108255,0.5,True,1e-05,"{'alpha': 0.5, 'normalize': True, 'tol': 1e-05}",-0.14959913306333014,-0.18087997415429805,-0.16808681125671734,-0.14697250562176317,-0.15360115997588267,-0.15982791681439826,0.012806721440990593,71,-0.001183721282503658,-3.4395132217035496e-05,-0.001649665256284072,-0.0130894240665822,-0.0007971922203249271,-0.0033508795915823788,0.004897965745125513,71
57,0.002056884765625,8.089516741135488e-05,0.001564168930053711,0.00021290758288844262,0.5,True,5e-05,"{'alpha': 0.5, 'normalize': True, 'tol': 5e-05}",-0.14959913306333014,-0.18087997415429805,-0.16808681125671734,-0.14697250562176317,-0.15360115997588267,-0.15982791681439826,0.012806721440990593,71,-0.001183721282503658,-3.4395132217035496e-05,-0.001649665256284072,-0.0130894240665822,-0.0007971922203249271,-0.0033508795915823788,0.004897965745125513,71
58,0.002108478546142578,0.00012958268889300354,0.001580667495727539,0.00019319488072648368,0.5,True,0.0001,"{'alpha': 0.5, 'normalize': True, 'tol': 0.0001}",-0.14959913306333014,-0.18087997415429805,-0.16808681125671734,-0.14697250562176317,-0.15360115997588267,-0.15982791681439826,0.012806721440990593,71,-0.001183721282503658,-3.4395132217035496e-05,-0.001649665256284072,-0.0130894240665822,-0.0007971922203249271,-0.0033508795915823788,0.004897965745125513,71
59,0.0020959854125976564,0.00012313800525710984,0.001480865478515625,9.434092727792733e-05,0.5,True,0.0002,"{'alpha': 0.5, 'normalize': True, 'tol': 0.0002}",-0.14959913306333014,-0.18087997415429805,-0.16808681125671734,-0.14697250562176317,-0.15360115997588267,-0.15982791681439826,0.012806721440990593,71,-0.001183721282503658,-3.4395132217035496e-05,-0.001649665256284072,-0.0130894240665822,-0.0007971922203249271,-0.0033508795915823788,0.004897965745125513,71
60,0.0020767688751220704,7.7671138050875e-05,0.0014675140380859375,0.00010538849868761995,0.5,True,0.0005,"{'alpha': 0.5, 'normalize': True, 'tol': 0.0005}",-0.14959913306333014,-0.18087997415429805,-0.16808681125671734,-0.14697250562176317,-0.15360115997588267,-0.15982791681439826,0.012806721440990593,71,-0.001183721282503658,-3.4395132217035496e-05,-0.001649665256284072,-0.0130894240665822,-0.0007971922203249271,-0.0033508795915823788,0.004897965745125513,71
61,0.002225017547607422,0.00018153952759680087,0.0014988899230957032,0.00011680674895296565,0.5,True,0.001,"{'alpha': 0.5, 'normalize': True, 'tol': 0.001}",-0.14959913306333014,-0.18087997415429805,-0.16808681125671734,-0.14697250562176317,-0.15360115997588267,-0.15982791681439826,0.012806721440990593,71,-0.001183721282503658,-3.4395132217035496e-05,-0.001649665256284072,-0.0130894240665822,-0.0007971922203249271,-0.0033508795915823788,0.004897965745125513,71
62,0.0021666526794433595,0.0001078905161819226,0.001552915573120117,0.0001178404032920371,0.5,True,2e-05,"{'alpha': 0.5, 'normalize': True, 'tol': 2e-05}",-0.14959913306333014,-0.18087997415429805,-0.16808681125671734,-0.14697250562176317,-0.15360115997588267,-0.15982791681439826,0.012806721440990593,71,-0.001183721282503658,-3.4395132217035496e-05,-0.001649665256284072,-0.0130894240665822,-0.0007971922203249271,-0.0033508795915823788,0.004897965745125513,71
63,0.0020702362060546877,0.00012755901112680376,0.0014865398406982422,6.774159527128028e-05,0.5,False,1e-05,"{'alpha': 0.5, 'normalize': False, 'tol': 1e-05}",-0.058915965898727246,-0.06771107295566743,-0.05690139348013902,-0.05572745795648754,-0.06203579262651692,-0.060258336583507634,0.004296568784626708,49,0.6057082365813559,0.6256445623482233,0.6609177049295732,0.615867620634259,0.5958022251425142,0.6207880699271853,0.02240481090590323,49
64,0.0019879817962646486,8.42381662734877e-05,0.001509237289428711,8.893727588323743e-05,0.5,False,5e-05,"{'alpha': 0.5, 'normalize': False, 'tol': 5e-05}",-0.05891593821249329,-0.06771108147653185,-0.056901420013317196,-0.055727361802943985,-0.06203581124616669,-0.0602583225502906,0.004296591144703757,46,0.6057084218699078,0.6256445152387655,0.6609175468151511,0.6158682834258311,0.5958021038251153,0.6207881742349542,0.022404725229807226,47
65,0.001943826675415039,9.750649492121551e-05,0.0015908241271972655,0.00011583930225581211,0.5,False,0.0001,"{'alpha': 0.5, 'normalize': False, 'tol': 0.0001}",-0.05891584043655413,-0.06771109843314552,-0.056901507135448975,-0.055727361802943985,-0.06203581124616669,-0.06025832381085185,0.004296589523634756,47,0.6057090762298404,0.625644421490428,0.6609170276438164,0.6158682834258311,0.5958021038251153,0.6207881825230063,0.022404447103478605,46
66,0.002077341079711914,0.0003083952937650494,0.0015808582305908204,0.00020301252270834525,0.5,False,0.0002,"{'alpha': 0.5, 'normalize': False, 'tol': 0.0002}",-0.058915495123066465,-0.06771109843314552,-0.056901507135448975,-0.055726978243432326,-0.062035903753626775,-0.060258196537744016,0.004296699656039338,44,0.60571138722079,0.625644421490428,0.6609170276438164,0.6158709273222738,0.5958015010874385,0.6207890529529493,0.022404154383984434,44
67,0.0019977569580078127,0.00020702166255013002,0.0015858650207519532,0.00010082209511621637,0.5,False,0.0005,"{'alpha': 0.5, 'normalize': False, 'tol': 0.0005}",-0.058915495123066465,-0.06771110314463553,-0.05690179315115487,-0.055726978243432326,-0.062035903753626775,-0.0602582546831832,0.004296656603284315,45,0.60571138722079,0.6256443954419275,0.6609153232415856,0.6158709273222738,0.5958015010874385,0.6207887068628031,0.02240354270754747,45
