,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_fit_intercept,param_l1_ratio,param_max_iter,param_normalize,param_tol,params,split0_test_neg_mean_squared_error,split1_test_neg_mean_squared_error,split2_test_neg_mean_squared_error,split3_test_neg_mean_squared_error,split4_test_neg_mean_squared_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2
59,0.001913595199584961,8.912995977310587e-05,0.0017426967620849609,0.0001407672718389836,10,False,0.05,1000000,False,0.0001,"{'alpha': 10, 'fit_intercept': False, 'l1_ratio': 0.05, 'max_iter': 1000000, 'normalize': False, 'tol': 0.0001}",-144.98209147097916,-144.80563055836458,-145.06475446059713,-143.9032388139433,-144.943252591833,-144.73979357914342,0.42658218334099246,37,-969.2844320413742,-799.589517132748,-863.4584406091249,-990.9328020882976,-943.3860986984987,-913.3302581140088,71.38701885444196,37
60,0.002380657196044922,0.000273559171179187,0.001673269271850586,8.386634386773047e-05,10,True,0.04,1000000,True,0.01,"{'alpha': 10, 'fit_intercept': True, 'l1_ratio': 0.04, 'max_iter': 1000000, 'normalize': True, 'tol': 0.01}",-0.14959913306333014,-0.18087997415429805,-0.16808681125671734,-0.14697250562176317,-0.15360115997588267,-0.15982791681439826,0.012806721440990593,19,-0.001183721282503658,-3.4395132217035496e-05,-0.001649665256284072,-0.0130894240665822,-0.0007971922203249271,-0.0033508795915823788,0.004897965745125513,19
61,0.00247044563293457,0.00038956047386857475,0.0017343997955322266,0.00016793068766694704,10,True,0.04,1000000,True,0.001,"{'alpha': 10, 'fit_intercept': True, 'l1_ratio': 0.04, 'max_iter': 1000000, 'normalize': True, 'tol': 0.001}",-0.14959913306333014,-0.18087997415429805,-0.16808681125671734,-0.14697250562176317,-0.15360115997588267,-0.15982791681439826,0.012806721440990593,19,-0.001183721282503658,-3.4395132217035496e-05,-0.001649665256284072,-0.0130894240665822,-0.0007971922203249271,-0.0033508795915823788,0.004897965745125513,19
62,0.002507591247558594,0.00023727024096581556,0.0016356945037841798,5.611678512329624e-05,10,True,0.04,1000000,True,0.0001,"{'alpha': 10, 'fit_intercept': True, 'l1_ratio': 0.04, 'max_iter': 1000000, 'normalize': True, 'tol': 0.0001}",-0.14959913306333014,-0.18087997415429805,-0.16808681125671734,-0.14697250562176317,-0.15360115997588267,-0.15982791681439826,0.012806721440990593,19,-0.001183721282503658,-3.4395132217035496e-05,-0.001649665256284072,-0.0130894240665822,-0.0007971922203249271,-0.0033508795915823788,0.004897965745125513,19
63,0.002204418182373047,0.00029021364801468233,0.001631784439086914,0.00011874867140822182,10,True,0.04,1000000,False,0.01,"{'alpha': 10, 'fit_intercept': True, 'l1_ratio': 0.04, 'max_iter': 1000000, 'normalize': False, 'tol': 0.01}",-0.14959913306333014,-0.18087997415429805,-0.16808681125671734,-0.14697250562176317,-0.15360115997588267,-0.15982791681439826,0.012806721440990593,19,-0.001183721282503658,-3.4395132217035496e-05,-0.001649665256284072,-0.0130894240665822,-0.0007971922203249271,-0.0033508795915823788,0.004897965745125513,19
64,0.0021035194396972655,0.0002436927322844009,0.0015476226806640625,2.6283374891338546e-05,10,True,0.04,1000000,False,0.001,"{'alpha': 10, 'fit_intercept': True, 'l1_ratio': 0.04, 'max_iter': 1000000, 'normalize': False, 'tol': 0.001}",-0.14959913306333014,-0.18087997415429805,-0.16808681125671734,-0.14697250562176317,-0.15360115997588267,-0.15982791681439826,0.012806721440990593,19,-0.001183721282503658,-3.4395132217035496e-05,-0.001649665256284072,-0.0130894240665822,-0.0007971922203249271,-0.0033508795915823788,0.004897965745125513,19
65,0.0021595478057861326,0.00016668923062929236,0.0017178058624267578,0.00024125575901479728,10,True,0.04,1000000,False,0.0001,"{'alpha': 10, 'fit_intercept': True, 'l1_ratio': 0.04, 'max_iter': 1000000, 'normalize': False, 'tol': 0.0001}",-0.14959913306333014,-0.18087997415429805,-0.16808681125671734,-0.14697250562176317,-0.15360115997588267,-0.15982791681439826,0.012806721440990593,19,-0.001183721282503658,-3.4395132217035496e-05,-0.001649665256284072,-0.0130894240665822,-0.0007971922203249271,-0.0033508795915823788,0.004897965745125513,19
66,0.0021520137786865236,4.90218747915059e-05,0.0015483379364013671,8.898775366145104e-05,10,True,0.05,1000000,True,0.01,"{'alpha': 10, 'fit_intercept': True, 'l1_ratio': 0.05, 'max_iter': 1000000, 'normalize': True, 'tol': 0.01}",-0.14959913306333014,-0.18087997415429805,-0.16808681125671734,-0.14697250562176317,-0.15360115997588267,-0.15982791681439826,0.012806721440990593,19,-0.001183721282503658,-3.4395132217035496e-05,-0.001649665256284072,-0.0130894240665822,-0.0007971922203249271,-0.0033508795915823788,0.004897965745125513,19
67,0.0023653507232666016,0.00033416294204774113,0.0016984939575195312,0.00022931966033457363,10,True,0.05,1000000,True,0.001,"{'alpha': 10, 'fit_intercept': True, 'l1_ratio': 0.05, 'max_iter': 1000000, 'normalize': True, 'tol': 0.001}",-0.14959913306333014,-0.18087997415429805,-0.16808681125671734,-0.14697250562176317,-0.15360115997588267,-0.15982791681439826,0.012806721440990593,19,-0.001183721282503658,-3.4395132217035496e-05,-0.001649665256284072,-0.0130894240665822,-0.0007971922203249271,-0.0033508795915823788,0.004897965745125513,19
68,0.0025678157806396486,0.00011561441763608436,0.0019016742706298828,0.0003459993769813324,10,True,0.05,1000000,True,0.0001,"{'alpha': 10, 'fit_intercept': True, 'l1_ratio': 0.05, 'max_iter': 1000000, 'normalize': True, 'tol': 0.0001}",-0.14959913306333014,-0.18087997415429805,-0.16808681125671734,-0.14697250562176317,-0.15360115997588267,-0.15982791681439826,0.012806721440990593,19,-0.001183721282503658,-3.4395132217035496e-05,-0.001649665256284072,-0.0130894240665822,-0.0007971922203249271,-0.0033508795915823788,0.004897965745125513,19
69,0.0024076461791992187,0.0002341262483291912,0.0020285606384277343,0.00027940865612188467,10,True,0.05,1000000,False,0.01,"{'alpha': 10, 'fit_intercept': True, 'l1_ratio': 0.05, 'max_iter': 1000000, 'normalize': False, 'tol': 0.01}",-0.14959913306333014,-0.18087997415429805,-0.16808681125671734,-0.14697250562176317,-0.15360115997588267,-0.15982791681439826,0.012806721440990593,19,-0.001183721282503658,-3.4395132217035496e-05,-0.001649665256284072,-0.0130894240665822,-0.0007971922203249271,-0.0033508795915823788,0.004897965745125513,19
70,0.002687692642211914,0.0002606926788819826,0.0021147727966308594,0.00038403264025288004,10,True,0.05,1000000,False,0.001,"{'alpha': 10, 'fit_intercept': True, 'l1_ratio': 0.05, 'max_iter': 1000000, 'normalize': False, 'tol': 0.001}",-0.14959913306333014,-0.18087997415429805,-0.16808681125671734,-0.14697250562176317,-0.15360115997588267,-0.15982791681439826,0.012806721440990593,19,-0.001183721282503658,-3.4395132217035496e-05,-0.001649665256284072,-0.0130894240665822,-0.0007971922203249271,-0.0033508795915823788,0.004897965745125513,19
71,0.0033240318298339844,0.0003631768164739765,0.0026631832122802736,0.0002923325790913205,10,True,0.05,1000000,False,0.0001,"{'alpha': 10, 'fit_intercept': True, 'l1_ratio': 0.05, 'max_iter': 1000000, 'normalize': False, 'tol': 0.0001}",-0.14959913306333014,-0.18087997415429805,-0.16808681125671734,-0.14697250562176317,-0.15360115997588267,-0.15982791681439826,0.012806721440990593,19,-0.001183721282503658,-3.4395132217035496e-05,-0.001649665256284072,-0.0130894240665822,-0.0007971922203249271,-0.0033508795915823788,0.004897965745125513,19
